,product,value,customer
1173,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",535834
1174,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",14663
1175,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",531725
1176,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",689964
1177,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",612596
1178,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",727506
1179,"['32078802', '32078970', '32078795', '32842551', '32078935']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788, 69.07445737837183]",243931
1180,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",201848
1181,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",606852
1182,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",465054
1183,"['34798386', '32988382', '34130894', '31047450']","[161.6051524421832, 88.98763597402909, 49.40063491208645, 36.52506843159224]",273858
1184,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",5200
1185,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",764917
1186,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",662582
1187,['36298395'],[1234.2502222916794],251455
1188,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",370100
1189,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",377942
1190,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",830829
1191,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",37002
1192,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",845554
1193,"['34798386', '31047450', '31047464', '34130894']","[161.6051524421832, 73.77258451199832, 52.34917005095697, 49.40063491208645]",675024
1194,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",361882
1195,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",147176
1196,"['32078802', '32078795', '32842551', '32078970', '32079082', '31047450', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 36.52506843159224, 3.8743391493146437]",452389
1197,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",574456
1198,['32988382'],[88.98763597402909],327190
1199,"['32078802', '36298220', '36298206', '32842551', '36298381', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 876.9585324254264, 689.2502796946033, 399.58008649397294, 136.19829275876663, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",108290
1200,['31047450'],[36.52506843159224],552617
1201,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",617877
1202,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",24653
1203,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",50822
1204,"['36298220', '36298206', '36298381']","[876.9585324254264, 689.2502796946033, 136.19829275876663]",218555
1205,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",226478
1206,"['31618321', '31618475', '34129942', '31618405', '32988382']","[945.1447404429092, 737.4983489619906, 148.9027885253545, 118.35782439901915, 88.98763597402909]",326963
1207,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",759132
1208,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",132604
1209,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",234136
1210,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",282186
1211,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",295931
1212,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",673188
1213,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",496923
1214,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",515941
1215,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",439984
1216,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",721793
1217,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",83485
1218,"['34798386', '34130894', '31047450', '32078970']","[161.6051524421832, 49.40063491208645, 36.52506843159224, 22.946484874586204]",455795
1219,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",665737
1220,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",611262
1221,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",754564
1222,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",465719
1223,"['36298416', '36298395', '36298381', '36298122', '32988382']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038, 88.98763597402909]",819000
1224,['32078970'],[22.946484874586204],47418
1225,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",251458
1226,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",105301
1227,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",122106
1228,"['32078802', '32078970', '32078795', '32842551']","[1426.2324657128029, 829.881066034175, 256.8448607981492, 254.71926128307788]",678775
1229,"['32078802', '32842551', '32078970', '32079082', '31047450', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 36.52506843159224, 24.68169239602989, 3.8743391493146437]",720485
1230,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",793728
1231,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",777451
1232,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",679986
1233,"['36298416', '36298395', '36298381', '34798386', '36298122', '34130894']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 161.6051524421832, 159.24688011896038, 49.40063491208645]",790799
1234,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 118.35782439901915, 18.210682594912296]",435190
1235,"['32078802', '32842551', '32078970', '32079082', '32078795', '32078935']","[1076.2166746635708, 399.58008649397294, 105.54651171459584, 81.51421243336533, 24.68169239602989, 3.8743391493146437]",107080
1236,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",404549
1237,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",807955
1238,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",564180
1239,"['32078802', '32078795', '32842551', '32078935', '32078970']","[1081.368219757816, 384.917351807399, 336.74698368175575, 69.07445737837183, 22.946484874586204]",103412
1240,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",689670
1241,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",670004
1242,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",733021
1243,"['31618475', '32988382', '34129942']","[272.0252261069808, 253.01601183589494, 18.210682594912296]",482571
1244,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",759223
1245,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",103555
1246,['32078795'],[24.68169239602989],397796
1247,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",704764
1248,['32078795'],[24.68169239602989],366327
1249,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915]",149047
1250,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 159.24688011896038]",232063
1251,"['36298416', '36298395', '36298220', '36298206', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 876.9585324254264, 689.2502796946033, 678.9605673147175, 159.24688011896038]",565212
1252,"['31047450', '31047464']","[73.77258451199832, 52.34917005095697]",343640
1253,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",626740
1254,"['36298416', '36298395', '31618321', '31618475', '36298381', '36298122', '34129942', '31618405', '32988382']","[2275.933141867629, 2099.3794220461164, 945.1447404429092, 737.4983489619906, 678.9605673147175, 159.24688011896038, 148.9027885253545, 118.35782439901915, 88.98763597402909]",756712
1255,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",666636
1256,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",734744
1257,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",88713
1258,"['32078802', '32078795', '32842551', '32078970', '32078935']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183]",130829
1259,"['31618475', '32988382']","[272.0252261069808, 253.01601183589494]",277404
1260,"['31618475', '32988382', '34129942']","[297.6178852695093, 253.0349200847682, 18.210682594912296]",601010
1261,"['34798386', '34130894', '31047450', '32078970']","[161.6051524421832, 49.40063491208645, 36.52506843159224, 22.946484874586204]",681946
1262,['32988382'],[88.98763597402909],519736
1263,"['31618321', '31618475', '32988382', '34129942', '31618405', '31047450', '31047464']","[945.1447404429092, 737.4983489619906, 498.5654932260181, 148.9027885253545, 118.35782439901915, 73.77258451199832, 52.34917005095697]",361826
1264,['31047450'],[36.52506843159224],649828
1265,['32078795'],[24.68169239602989],193508
1266,"['36298416', '36298395', '36298381', '36298122']","[2275.933141867629, 2099.3794220461164, 678.9605673147175, 159.24688011896038]",407971
1267,"['31618321', '31618475', '32988382', '31618405', '34129942']","[945.1447404429092, 297.6178852695093, 253.0349200847682, 118.35782439901915, 18.210682594912296]",70109
1268,"['32078802', '32078795', '32842551', '32078970', '32079082', '32078935']","[1076.2166746635708, 453.14981443563715, 399.58008649397294, 105.54651171459584, 81.51421243336533, 3.8743391493146437]",217693
1269,"['34798386', '32988382', '34130894']","[161.6051524421832, 88.98763597402909, 49.40063491208645]",322777
1270,"['31618321', '31618475', '32988382', '34129942', '31618405']","[945.1447404429092, 272.0252261069808, 253.01601183589494, 148.9027885253545, 118.35782439901915]",181182
1271,"['32078802', '32078795', '32842551', '32078970', '32078935', '31047450']","[1081.368219757816, 384.917351807399, 336.74698368175575, 285.8383722766826, 69.07445737837183, 36.52506843159224]",489559
1272,['36298395'],[1234.2502222916794],4010
1273,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",579273
1274,['32078795'],[24.68169239602989],471250
1275,"['36298416', '36298395', '36298381', '31618475', '32988382', '36298122', '34129942']","[2275.933141867629, 1234.2502222916794, 678.9605673147175, 297.6178852695093, 253.0349200847682, 159.24688011896038, 18.210682594912296]",492417
1276,['31047450'],[36.52506843159224],430385
1277,"['31618475', '32988382', '34129942']","[297.6178852695093, 88.98763597402909, 18.210682594912296]",472176
1278,"['34798386', '34130894']","[161.6051524421832, 49.40063491208645]",557769
1279,"['32078802', '31618321', '32078970', '31618475', '32078795', '32842551', '34129942', '31618405', '32988382']","[1426.2324657128029, 945.1447404429092, 829.881066034175, 737.4983489619906, 256.8448607981492, 254.71926128307788, 148.9027885253545, 118.35782439901915, 88.98763597402909]",488743
1280,"['36298220', '36298206', '31618475', '32988382', '36298381']","[876.9585324254264, 689.2502796946033, 272.0252261069808, 253.01601183589494, 136.19829275876663]",783070
